step,amount,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest,type_CASH_OUT,type_DEBIT,type_PAYMENT,type_TRANSFER,isFraud
737,196408,196408,0,829861,1026269,1,0,0,0,1
528,260645,260645,0,841589,1102234,1,0,0,0,1
736,226979,226979,0,820323,1047301,1,0,0,0,1
438,262487,262487,0,854854,1117341,1,0,0,0,1
314,265033,265033,0,873187,1138220,1,0,0,0,1
650,278599,278599,0,778909,1057508,1,0,0,0,1
255,190135,190135,0,0,0,0,0,0,1,1
603,185669,185669,0,0,0,0,0,0,1,1
86,188976,188976,0,0,0,0,0,0,1,1
398,184630,184630,0,0,0,0,0,0,1,1
297,185184,185184,0,0,0,0,0,0,1,1
618,185651,185651,0,0,0,0,0,0,1,1
280,184998,184998,0,0,0,0,0,0,1,1
571,182938,182938,0,0,0,0,0,0,1,1
153,3733314,3733314,0,439892,4173206,1,0,0,0,1
166,3706765,3706765,0,415572,4122337,1,0,0,0,1
521,3940193,3940193,0,170040,4110233,1,0,0,0,1
270,3738426,3738426,0,133018,3871444,1,0,0,0,1
542,3606321,3606321,0,235973,3842294,1,0,0,0,1
213,3635259,3635259,0,315256,3950514,1,0,0,0,1
678,3562424,3562424,0,160996,3723421,1,0,0,0,1
178,3723502,3723502,0,436122,4159624,1,0,0,0,1
281,2016488,2016488,0,1055,2017544,1,0,0,0,1
363,2051679,2051679,0,0,2051679,1,0,0,0,1
360,2050693,2050693,0,0,2050693,1,0,0,0,1
158,1998691,1998691,0,6624,2005315,1,0,0,0,1
429,2055826,2055826,0,0,2055826,1,0,0,0,1
543,2082484,2082484,0,0,2082484,1,0,0,0,1
66,1982765,1982765,0,12453,1995218,1,0,0,0,1
316,1999115,1999115,0,8701,2007816,1,0,0,0,1
215,102906,102906,0,0,102906,1,0,0,0,1
311,101839,101839,0,0,101839,1,0,0,0,1
278,102277,102277,0,0,102277,1,0,0,0,1
271,103509,103509,0,0,103509,1,0,0,0,1
282,101526,101526,0,0,101526,1,0,0,0,1
351,101322,101322,0,0,101322,1,0,0,0,1
197,103067,103067,0,0,103067,1,0,0,0,1
212,101753,101753,0,0,101753,1,0,0,0,1
349,529124,529124,0,0,0,0,0,0,1,1
360,530656,530656,0,0,0,0,0,0,1,1
218,525873,525873,0,0,0,0,0,0,1,1
179,537869,537869,0,0,0,0,0,0,1,1
291,534476,534476,0,0,0,0,0,0,1,1
305,528801,528801,0,0,0,0,0,0,1,1
314,526945,526945,0,0,0,0,0,0,1,1
105,533778,533778,0,0,0,0,0,0,1,1
155,1494261,1494261,0,3295407,4789668,1,0,0,0,1
132,1422422,1422422,0,3386382,4808804,1,0,0,0,1
288,1453339,1453339,0,2388619,3841958,1,0,0,0,1
155,1491642,1491642,0,3291374,4783016,1,0,0,0,1
499,1254940,1254940,0,3043833,4298773,1,0,0,0,1
205,1417706,1417706,0,2868969,4286675,1,0,0,0,1
157,1412976,1412976,0,3170256,4583232,1,0,0,0,1
171,1458745,1458745,0,3116042,4574787,1,0,0,0,1
294,2525899,2525899,0,0,0,0,0,0,1,1
163,2505681,2505681,0,0,0,0,0,0,1,1
256,2459835,2459835,0,0,0,0,0,0,1,1
152,2482990,2482990,0,0,0,0,0,0,1,1
104,2500313,2500313,0,0,0,0,0,0,1,1
330,2443501,2443501,0,0,0,0,0,0,1,1
343,2533481,2533481,0,0,0,0,0,0,1,1
694,2479900,2479900,0,0,0,0,0,0,1,1
672,10000000,14895110,4895110,0,0,0,0,0,1,1
474,10000000,14505180,4505180,0,0,0,0,0,1,1
557,10000000,14971718,4971718,0,0,0,0,0,1,1
683,10000000,14839406,4839406,0,0,0,0,0,1,1
632,10000000,13240733,3240733,0,0,0,0,0,1,1
264,10000000,14847030,4847030,0,0,0,0,0,1,1
273,10000000,14000923,4000923,0,0,0,0,0,1,1
371,10000000,14319025,4319025,0,0,0,0,0,1,1
411,182866,182866,0,0,182866,1,0,0,0,1
513,181539,181539,0,19782,201322,1,0,0,0,1
453,188792,188792,0,0,188792,1,0,0,0,1
480,194703,194703,0,0,194703,1,0,0,0,1
419,182157,182157,0,1278,183435,1,0,0,0,1
449,182873,182873,0,4847,187721,1,0,0,0,1
284,173392,173392,0,0,173392,1,0,0,0,1
432,183214,183214,0,1029,184243,1,0,0,0,1
253,7464048,7464048,0,0,0,0,0,0,1,1
620,7484914,7484914,0,0,0,0,0,0,1,1
444,7615916,7615916,0,0,0,0,0,0,1,1
688,7481062,7481062,0,0,0,0,0,0,1,1
620,7427330,7427330,0,0,0,0,0,0,1,1
651,7461954,7461954,0,0,0,0,0,0,1,1
281,7526959,7526959,0,0,0,0,0,0,1,1
673,7421940,7421940,0,0,0,0,0,0,1,1
457,291808,291808,0,226930,518739,1,0,0,0,1
219,227507,227507,0,219098,446604,1,0,0,0,1
384,283763,283763,0,231091,514855,1,0,0,0,1
168,236312,236312,0,233511,469822,1,0,0,0,1
509,222079,222079,0,250558,472637,1,0,0,0,1
279,200681,200681,0,196946,397627,1,0,0,0,1
225,224735,224735,0,216809,441544,1,0,0,0,1
703,202618,202618,0,253904,456523,1,0,0,0,1
545,367560,367560,0,0,0,0,0,0,1,1
520,367060,367060,0,0,0,0,0,0,1,1
278,369410,369410,0,0,0,0,0,0,1,1
694,367401,367401,0,0,0,0,0,0,1,1
386,370430,370430,0,0,0,0,0,0,1,1
186,371708,371708,0,0,0,0,0,0,1,1
643,368965,368965,0,0,0,0,0,0,1,1
167,371831,371831,0,0,0,0,0,0,1,1
322,2334821,2334821,0,0,0,0,0,0,1,1
363,2366099,2366099,0,0,0,0,0,0,1,1
272,2331554,2331554,0,0,0,0,0,0,1,1
351,2361187,2361187,0,0,0,0,0,0,1,1
327,2332238,2332238,0,0,0,0,0,0,1,1
376,2371030,2371030,0,0,0,0,0,0,1,1
355,2336574,2336574,0,0,0,0,0,0,1,1
326,2351475,2351475,0,0,0,0,0,0,1,1
128,1912139,1912139,0,1749338,3661477,1,0,0,0,1
111,1649786,1649786,0,2113487,3763273,1,0,0,0,1
116,1890947,1890947,0,1797940,3688887,1,0,0,0,1
112,2153011,2153011,0,2097728,4250738,1,0,0,0,1
513,1627008,1627008,0,2224092,3851100,1,0,0,0,1
270,1483702,1483702,0,2344790,3828492,1,0,0,0,1
273,1479487,1479487,0,2349114,3828602,1,0,0,0,1
70,1869249,1869249,0,2045991,3915241,1,0,0,0,1
575,67427,67427,0,1062610,1130037,1,0,0,0,1
530,57539,57539,0,1076436,1133975,1,0,0,0,1
546,38338,38338,0,1112286,1150624,1,0,0,0,1
506,53431,53431,0,1094510,1147941,1,0,0,0,1
654,15969,15969,0,1119611,1135580,1,0,0,0,1
550,60935,60935,0,1061496,1122431,1,0,0,0,1
455,43878,43878,0,1100593,1144470,1,0,0,0,1
336,29533,29533,0,1026989,1056522,1,0,0,0,1
526,7688416,7688416,0,58049,7746465,1,0,0,0,1
504,7680035,7680035,0,1373,7681409,1,0,0,0,1
312,8372659,8372659,0,275501,8648161,1,0,0,0,1
520,7769627,7769627,0,44436,7814063,1,0,0,0,1
202,8577869,8577869,0,434484,9012353,1,0,0,0,1
504,7979946,7979946,0,9181,7989128,1,0,0,0,1
594,7406755,7406755,0,160,7406914,1,0,0,0,1
414,8182823,8182823,0,128430,8311252,1,0,0,0,1
398,40053,40053,0,0,0,0,0,0,1,1
305,40840,40840,0,0,0,0,0,0,1,1
246,38437,38437,0,0,0,0,0,0,1,1
391,40136,40136,0,0,0,0,0,0,1,1
253,41268,41268,0,0,0,0,0,0,1,1
155,37348,37348,0,0,0,0,0,0,1,1
208,41637,41637,0,0,0,0,0,0,1,1
382,39755,39755,0,0,0,0,0,0,1,1
629,64004,64004,0,609,64613,1,0,0,0,1
283,61054,61054,0,2426,63480,1,0,0,0,1
253,69124,69124,0,1447,70571,1,0,0,0,1
221,64556,64556,0,1906,66462,1,0,0,0,1
323,60237,60237,0,809,61046,1,0,0,0,1
113,56363,56363,0,13568,69931,1,0,0,0,1
154,60708,60708,0,9208,69916,1,0,0,0,1
334,60007,60007,0,352,60359,1,0,0,0,1
384,177752,177752,0,0,0,0,0,0,1,1
400,177462,177462,0,0,0,0,0,0,1,1
129,175564,175564,0,0,0,0,0,0,1,1
556,175327,175327,0,0,0,0,0,0,1,1
452,176607,176607,0,0,0,0,0,0,1,1
291,177261,177261,0,0,0,0,0,0,1,1
318,176305,176305,0,0,0,0,0,0,1,1
722,176562,176562,0,0,0,0,0,0,1,1
642,67470,67470,0,0,0,0,0,0,1,1
482,67823,67823,0,0,0,0,0,0,1,1
378,65829,65829,0,0,0,0,0,0,1,1
524,67616,67616,0,0,0,0,0,0,1,1
586,68476,68476,0,0,0,0,0,0,1,1
622,67121,67121,0,0,0,0,0,0,1,1
263,65225,65225,0,0,0,0,0,0,1,1
663,68797,68797,0,0,0,0,0,0,1,1
611,10000000,10000000,0,124444,10124444,1,0,0,0,1
655,10000000,10000000,0,108277,10108277,1,0,0,0,1
624,10000000,10000000,0,153598,10153598,1,0,0,0,1
597,10000000,10000000,0,173115,10173115,1,0,0,0,1
456,10000000,10000000,0,142559,10142559,1,0,0,0,1
416,10000000,10000000,0,121846,10121846,1,0,0,0,1
593,10000000,10000000,0,186994,10186994,1,0,0,0,1
474,10000000,10000000,0,40563,10040563,1,0,0,0,1
477,934451,934451,0,0,0,0,0,0,1,1
474,934481,934481,0,0,0,0,0,0,1,1
450,934745,934745,0,0,0,0,0,0,1,1
490,931413,931413,0,0,0,0,0,0,1,1
483,934361,934361,0,0,0,0,0,0,1,1
491,930926,930926,0,0,0,0,0,0,1,1
492,928047,928047,0,0,0,0,0,0,1,1
490,932682,932682,0,0,0,0,0,0,1,1
469,28531,28531,0,68653,97184,1,0,0,0,1
503,47257,47257,0,66075,113332,1,0,0,0,1
355,37919,37919,0,73594,111512,1,0,0,0,1
238,32874,32874,0,76192,109066,1,0,0,0,1
168,30313,30313,0,87179,117492,1,0,0,0,1
485,46110,46110,0,66999,113109,1,0,0,0,1
130,34082,34082,0,70124,104207,1,0,0,0,1
287,32159,32159,0,77081,109240,1,0,0,0,1
577,292832,292832,0,2680990,2973822,1,0,0,0,1
235,440483,440483,0,2722353,3162836,1,0,0,0,1
409,413293,413293,0,2590276,3003569,1,0,0,0,1
617,251307,251307,0,2707701,2959008,1,0,0,0,1
197,186455,186455,0,2661071,2847526,1,0,0,0,1
258,443078,443078,0,2703743,3146822,1,0,0,0,1
275,284213,284213,0,2629603,2913815,1,0,0,0,1
424,452261,452261,0,2578435,3030696,1,0,0,0,1
646,187493,187493,0,0,0,0,0,0,1,1
286,194980,194980,0,0,0,0,0,0,1,1
683,186586,186586,0,0,0,0,0,0,1,1
299,194825,194825,0,0,0,0,0,0,1,1
667,186967,186967,0,0,0,0,0,0,1,1
626,194256,194256,0,0,0,0,0,0,1,1
558,194096,194096,0,0,0,0,0,0,1,1
300,191308,191308,0,0,0,0,0,0,1,1
336,343337,343337,0,0,0,0,0,0,1,1
633,345789,345789,0,0,0,0,0,0,1,1
600,344867,344867,0,0,0,0,0,0,1,1
415,343667,343667,0,0,0,0,0,0,1,1
665,345032,345032,0,0,0,0,0,0,1,1
465,343997,343997,0,0,0,0,0,0,1,1
299,343119,343119,0,0,0,0,0,0,1,1
373,348554,348554,0,0,0,0,0,0,1,1
730,10000000,10000000,0,0,10000000,1,0,0,0,1
460,10000000,10000000,0,0,10000000,1,0,0,0,1
709,10000000,10000000,0,0,10000000,1,0,0,0,1
698,10000000,10000000,0,0,10000000,1,0,0,0,1
527,10000000,10000000,0,0,10000000,1,0,0,0,1
693,10000000,10000000,0,0,10000000,1,0,0,0,1
651,10000000,10000000,0,0,10000000,1,0,0,0,1
501,10000000,10000000,0,0,10000000,1,0,0,0,1
355,886168,886168,0,2035652,2921820,1,0,0,0,1
674,1146400,1146400,0,2899933,4046333,1,0,0,0,1
306,965977,965977,0,2698057,3664034,1,0,0,0,1
570,1359456,1359456,0,2371047,3730502,1,0,0,0,1
298,920857,920857,0,2798825,3719682,1,0,0,0,1
351,909754,909754,0,2087139,2996893,1,0,0,0,1
302,1332695,1332695,0,2399461,3732155,1,0,0,0,1
321,1046412,1046412,0,2518417,3564829,1,0,0,0,1
362,373145,373145,0,123642,502926,1,0,0,0,1
362,350849,350849,0,128220,487114,1,0,0,0,1
416,423947,423947,0,103174,527395,1,0,0,0,1
450,328020,328020,0,171061,504655,1,0,0,0,1
325,342307,342307,0,135136,487048,1,0,0,0,1
369,379680,379680,0,121009,506074,1,0,0,0,1
244,332055,332055,0,161376,500174,1,0,0,0,1
179,350386,350386,0,91477,446472,1,0,0,0,1
407,976468,976468,0,132727,1109195,1,0,0,0,1
545,903895,903895,0,233048,1136944,1,0,0,0,1
540,923235,923235,0,314262,1237497,1,0,0,0,1
734,929083,929083,0,273399,1202481,1,0,0,0,1
723,947923,947923,0,272009,1219932,1,0,0,0,1
731,911425,911425,0,268837,1180262,1,0,0,0,1
648,936056,936056,0,294427,1230483,1,0,0,0,1
303,993634,993634,0,157071,1150705,1,0,0,0,1
582,917658,917658,0,201796,1119455,1,0,0,0,1
698,878645,878645,0,266511,1145156,1,0,0,0,1
655,887017,887017,0,278337,1165355,1,0,0,0,1
430,857281,857281,0,201336,1058617,1,0,0,0,1
732,919021,919021,0,270799,1189820,1,0,0,0,1
434,963594,963594,0,142535,1106129,1,0,0,0,1
574,865105,865105,0,229458,1094563,1,0,0,0,1
364,853667,853667,0,188346,1042013,1,0,0,0,1
259,26091,26091,0,0,0,0,0,0,1,1
493,25171,25171,0,0,0,0,0,0,1,1
131,23199,23199,0,0,0,0,0,0,1,1
466,25231,25231,0,0,0,0,0,0,1,1
552,25860,25860,0,0,0,0,0,0,1,1
619,24968,24968,0,0,0,0,0,0,1,1
332,25727,25727,0,0,0,0,0,0,1,1
658,24522,24522,0,0,0,0,0,0,1,1
365,1808807,1808807,0,155,1808962,1,0,0,0,1
189,1823585,1823585,0,810,1824395,1,0,0,0,1
311,1800621,1800621,0,708,1801329,1,0,0,0,1
122,1813839,1813839,0,174,1814013,1,0,0,0,1
392,1789837,1789837,0,518,1790355,1,0,0,0,1
189,1831230,1831230,0,34116,1865345,1,0,0,0,1
290,1825428,1825428,0,167,1825596,1,0,0,0,1
347,1809887,1809887,0,228,1810115,1,0,0,0,1
358,1096681,1096681,0,0,1096681,1,0,0,0,1
126,1153892,1153892,0,0,1153892,1,0,0,0,1
570,1157908,1157908,0,0,1157908,1,0,0,0,1
75,1154867,1154867,0,0,1154867,1,0,0,0,1
87,1167759,1167759,0,0,1167759,1,0,0,0,1
350,1164563,1164563,0,0,1164563,1,0,0,0,1
80,1151461,1151461,0,0,1151461,1,0,0,0,1
297,1162858,1162858,0,0,1162858,1,0,0,0,1
481,832,832,0,0,416,1,0,0,0,1
558,889,889,0,0,3,0,0,0,1,1
534,913,913,0,0,0,0,0,0,1,1
493,841,841,0,0,351,0,0,0,1,1
541,1186,1186,0,0,0,0,0,0,1,1
406,335,335,0,0,0,0,0,0,1,1
381,1059,1059,0,0,0,0,0,0,1,1
165,699,699,0,0,479,1,0,0,0,1
305,1471286,1471286,0,0,0,0,0,0,1,1
284,1480765,1480765,0,0,0,0,0,0,1,1
398,1494075,1494075,0,0,0,0,0,0,1,1
331,1475535,1475535,0,0,0,0,0,0,1,1
412,1444539,1444539,0,0,0,0,0,0,1,1
370,1493303,1493303,0,0,0,0,0,0,1,1
229,1449630,1449630,0,0,0,0,0,0,1,1
289,1478532,1478532,0,0,0,0,0,0,1,1
298,373780,373780,0,4836644,5210425,1,0,0,0,1
173,100765,100765,0,4740058,4840823,1,0,0,0,1
55,84636,84636,0,4750501,4835137,1,0,0,0,1
345,79522,79522,0,4691953,4771474,1,0,0,0,1
366,7643,7643,0,4921307,4928950,1,0,0,0,1
524,57418,57418,0,4641900,4699318,1,0,0,0,1
159,229047,229047,0,4801650,5030698,1,0,0,0,1
318,54115,54115,0,4796703,4850818,1,0,0,0,1
171,806612,806612,0,0,806612,1,0,0,0,1
261,830451,830451,0,0,830451,1,0,0,0,1
269,830539,830539,0,0,830539,1,0,0,0,1
369,838421,838421,0,0,838421,1,0,0,0,1
462,831230,831230,0,0,831230,1,0,0,0,1
420,835847,835847,0,0,835847,1,0,0,0,1
510,830739,830739,0,0,830739,1,0,0,0,1
275,815384,815384,0,0,815384,1,0,0,0,1
228,7137596,7137596,0,2441969,9579565,1,0,0,0,1
331,5850044,5850044,0,4389304,10239348,1,0,0,0,1
75,5529415,5529415,0,5499743,11029158,1,0,0,0,1
164,7438277,7438277,0,1354875,8793152,1,0,0,0,1
185,6699608,6699608,0,3278112,9977720,1,0,0,0,1
173,5651591,5651591,0,5076609,10728200,1,0,0,0,1
79,5533559,5533559,0,5485392,11018951,1,0,0,0,1
285,3370313,3370313,0,7781867,11152181,1,0,0,0,1
299,813310,813310,0,0,0,0,0,0,1,1
129,813262,813262,0,0,0,0,0,0,1,1
217,803547,803547,0,0,0,0,0,0,1,1
184,819801,819801,0,0,0,0,0,0,1,1
218,820036,820036,0,0,0,0,0,0,1,1
122,814079,814079,0,0,0,0,0,0,1,1
288,795792,795792,0,0,0,0,0,0,1,1
209,802456,802456,0,0,0,0,0,0,1,1
377,70632,70632,0,533473,626178,1,0,0,0,1
371,73561,73561,0,491954,602674,1,0,0,0,1
146,75472,75472,0,476875,562278,1,0,0,0,1
276,70296,70296,0,483666,583993,1,0,0,0,1
384,71285,71285,0,509563,596101,1,0,0,0,1
327,85615,85615,0,494627,599723,1,0,0,0,1
296,94197,94197,0,496531,597621,1,0,0,0,1
384,69091,69091,0,520792,619888,1,0,0,0,1
424,439936,439936,0,0,0,0,0,0,1,1
310,444442,444442,0,0,0,0,0,0,1,1
384,449581,449581,0,0,0,0,0,0,1,1
395,442120,442120,0,0,0,0,0,0,1,1
394,450400,450400,0,0,0,0,0,0,1,1
389,449998,449998,0,0,0,0,0,0,1,1
434,441434,441434,0,0,0,0,0,0,1,1
280,445625,445625,0,0,0,0,0,0,1,1
455,1166058,1166058,0,0,0,0,0,0,1,1
401,1160455,1160455,0,0,0,0,0,0,1,1
388,1162024,1162024,0,0,0,0,0,0,1,1
441,1157863,1157863,0,0,0,0,0,0,1,1
213,1159950,1159950,0,0,0,0,0,0,1,1
402,1160490,1160490,0,0,0,0,0,0,1,1
416,1161252,1161252,0,0,0,0,0,0,1,1
437,1162364,1162364,0,0,0,0,0,0,1,1
135,253584,253584,0,0,0,0,0,0,1,1
449,254294,254294,0,0,0,0,0,0,1,1
454,253028,253028,0,0,0,0,0,0,1,1
100,253698,253698,0,0,0,0,0,0,1,1
101,253078,253078,0,0,0,0,0,0,1,1
698,256247,256247,0,0,0,0,0,0,1,1
695,256232,256232,0,0,0,0,0,0,1,1
98,253369,253369,0,0,0,0,0,0,1,1
337,1770412,1770412,0,0,0,0,0,0,1,1
267,1751347,1751347,0,0,0,0,0,0,1,1
191,1758718,1758718,0,0,0,0,0,0,1,1
149,1762812,1762812,0,0,0,0,0,0,1,1
539,1759274,1759274,0,0,0,0,0,0,1,1
172,1760593,1760593,0,0,0,0,0,0,1,1
295,1769819,1769819,0,0,0,0,0,0,1,1
450,1772033,1772033,0,0,0,0,0,0,1,1
431,6086874,6086874,0,0,0,0,0,0,1,1
213,5953804,5953804,0,0,0,0,0,0,1,1
236,5695282,5695282,0,0,0,0,0,0,1,1
202,5725559,5725559,0,0,0,0,0,0,1,1
229,6064044,6064044,0,0,0,0,0,0,1,1
245,6181177,6181177,0,0,0,0,0,0,1,1
198,5738856,5738856,0,0,0,0,0,0,1,1
235,5696653,5696653,0,0,0,0,0,0,1,1
426,2965545,2965545,0,435747,3401292,1,0,0,0,1
227,2669314,2669314,0,490660,3159974,1,0,0,0,1
427,3199679,3199679,0,85383,3285062,1,0,0,0,1
394,2955360,2955360,0,460216,3415577,1,0,0,0,1
443,2970714,2970714,0,423328,3394042,1,0,0,0,1
182,3206820,3206820,0,249192,3456012,1,0,0,0,1
292,3128799,3128799,0,297843,3426642,1,0,0,0,1
491,2990622,2990622,0,380241,3370864,1,0,0,0,1
266,499041,499041,0,1792360,2291401,1,0,0,0,1
354,638624,638624,0,1724170,2362794,1,0,0,0,1
390,619575,619575,0,1817346,2436921,1,0,0,0,1
395,637620,637620,0,1671575,2309195,1,0,0,0,1
509,812617,812617,0,1653785,2466402,1,0,0,0,1
498,630674,630674,0,1573648,2204322,1,0,0,0,1
225,428185,428185,0,1831435,2259620,1,0,0,0,1
344,629787,629787,0,1720259,2350046,1,0,0,0,1
397,145136,145136,0,0,0,0,0,0,1,1
490,144479,144479,0,0,0,0,0,0,1,1
407,145377,145377,0,0,0,0,0,0,1,1
425,145177,145177,0,0,0,0,0,0,1,1
450,144916,144916,0,0,0,0,0,0,1,1
413,145310,145310,0,0,0,0,0,0,1,1
556,144667,144667,0,0,0,0,0,0,1,1
170,144113,144113,0,0,0,0,0,0,1,1
728,62371,62371,0,0,0,0,0,0,1,1
185,64109,64109,0,0,0,0,0,0,1,1
496,66455,66455,0,0,0,0,0,0,1,1
457,66249,66249,0,0,0,0,0,0,1,1
417,64095,64095,0,0,0,0,0,0,1,1
405,65977,65977,0,0,0,0,0,0,1,1
506,66507,66507,0,0,0,0,0,0,1,1
373,66543,66543,0,0,0,0,0,0,1,1
480,201346,201346,0,0,0,0,0,0,1,1
236,213529,213529,0,0,0,0,0,0,1,1
330,205635,205635,0,0,0,0,0,0,1,1
247,197484,197484,0,0,0,0,0,0,1,1
273,208570,208570,0,0,0,0,0,0,1,1
290,207641,207641,0,0,0,0,0,0,1,1
291,207607,207607,0,0,0,0,0,0,1,1
545,199625,199625,0,0,0,0,0,0,1,1
500,3651220,3651220,0,0,0,0,0,0,1,1
535,3700760,3700760,0,0,0,0,0,0,1,1
494,3644769,3644769,0,0,0,0,0,0,1,1
495,3652037,3652037,0,0,0,0,0,0,1,1
515,3671922,3671922,0,0,0,0,0,0,1,1
528,3690503,3690503,0,0,0,0,0,0,1,1
581,3612213,3612213,0,0,0,0,0,0,1,1
425,3589381,3589381,0,0,0,0,0,0,1,1
414,764996,764996,0,0,0,0,0,0,1,1
379,769225,769225,0,0,0,0,0,0,1,1
108,781376,781376,0,0,0,0,0,0,1,1
248,773894,773894,0,0,0,0,0,0,1,1
280,772736,772736,0,0,0,0,0,0,1,1
206,776915,776915,0,0,0,0,0,0,1,1
539,764323,764323,0,0,0,0,0,0,1,1
468,766487,766487,0,0,0,0,0,0,1,1
219,120488,120488,0,0,120488,1,0,0,0,1
155,120460,120460,0,0,120460,1,0,0,0,1
140,122003,122003,0,0,122003,1,0,0,0,1
54,119472,119472,0,0,119472,1,0,0,0,1
49,120668,120668,0,0,120668,1,0,0,0,1
90,120896,120896,0,0,120896,1,0,0,0,1
226,120491,120491,0,0,120491,1,0,0,0,1
79,121108,121108,0,0,121108,1,0,0,0,1
341,102191,102191,0,0,0,0,0,0,1,1
377,102251,102251,0,0,0,0,0,0,1,1
481,101164,101164,0,0,0,0,0,0,1,1
333,102178,102178,0,0,0,0,0,0,1,1
290,102107,102107,0,0,0,0,0,0,1,1
289,102106,102106,0,0,0,0,0,0,1,1
232,102075,102075,0,0,0,0,0,0,1,1
425,102285,102285,0,0,0,0,0,0,1,1
204,133914,133914,0,0,0,0,0,0,1,1
74,129411,129411,0,0,0,0,0,0,1,1
260,133613,133613,0,0,0,0,0,0,1,1
87,133443,133443,0,0,0,0,0,0,1,1
309,133190,133190,0,0,0,0,0,0,1,1
70,127895,127895,0,0,0,0,0,0,1,1
220,135629,135629,0,0,0,0,0,0,1,1
100,134462,134462,0,0,0,0,0,0,1,1
275,2778636,2778636,0,0,0,0,0,0,1,1
122,2785268,2785268,0,0,0,0,0,0,1,1
542,2593556,2593556,0,0,0,0,0,0,1,1
166,2718151,2718151,0,0,0,0,0,0,1,1
186,2683592,2683592,0,0,0,0,0,0,1,1
110,2729161,2729161,0,0,0,0,0,0,1,1
125,2702760,2702760,0,0,0,0,0,0,1,1
134,2842740,2842740,0,0,0,0,0,0,1,1
219,297202,297202,0,0,0,0,0,0,1,1
167,298759,298759,0,0,0,0,0,0,1,1
130,294343,294343,0,0,0,0,0,0,1,1
82,292970,292970,0,0,0,0,0,0,1,1
234,295041,295041,0,0,0,0,0,0,1,1
258,296531,296531,0,0,0,0,0,0,1,1
597,295289,295289,0,0,0,0,0,0,1,1
57,303776,303776,0,0,0,0,0,0,1,1
313,253987,253987,0,0,0,0,0,0,1,1
534,254497,254497,0,0,0,0,0,0,1,1
110,253808,253808,0,0,0,0,0,0,1,1
586,254875,254875,0,0,0,0,0,0,1,1
559,254470,254470,0,0,0,0,0,0,1,1
183,252062,252062,0,0,0,0,0,0,1,1
687,255921,255921,0,0,0,0,0,0,1,1
721,256276,256276,0,0,0,0,0,0,1,1
179,762074,762074,0,0,0,0,0,0,1,1
162,761891,761891,0,0,0,0,0,0,1,1
508,762999,762999,0,0,0,0,0,0,1,1
436,761062,761062,0,0,0,0,0,0,1,1
247,757695,757695,0,0,0,0,0,0,1,1
436,761064,761064,0,0,0,0,0,0,1,1
334,768432,768432,0,0,0,0,0,0,1,1
249,762351,762351,0,0,0,0,0,0,1,1
698,2173561,2173561,0,746054,2919615,1,0,0,0,1
505,2284709,2284709,0,584992,2869701,1,0,0,0,1
701,2030665,2030665,0,896209,2926874,1,0,0,0,1
257,2581233,2581233,0,529502,3110735,1,0,0,0,1
302,2390563,2390563,0,426974,2817536,1,0,0,0,1
472,2301959,2301959,0,559242,2861201,1,0,0,0,1
603,2134619,2134619,0,734532,2869150,1,0,0,0,1
382,2348710,2348710,0,489451,2838161,1,0,0,0,1
6,18994,18994,0,18183,37177,1,0,0,0,1
247,16987,16987,0,25466,42453,1,0,0,0,1
219,16448,16448,0,25763,42212,1,0,0,0,1
194,16416,16416,0,26962,43378,1,0,0,0,1
419,22118,22118,0,14541,36659,1,0,0,0,1
11,12280,12280,0,28758,38892,1,0,0,0,1
496,21760,21760,0,22832,44592,1,0,0,0,1
161,15714,15714,0,27140,42854,1,0,0,0,1
122,147211,147211,0,0,0,0,0,0,1,1
303,147074,147074,0,0,0,0,0,0,1,1
149,147085,147085,0,0,0,0,0,0,1,1
147,147088,147088,0,0,0,0,0,0,1,1
88,147391,147391,0,0,0,0,0,0,1,1
393,147006,147006,0,0,0,0,0,0,1,1
304,145950,145950,0,0,0,0,0,0,1,1
229,146334,146334,0,0,0,0,0,0,1,1
148,21532,21532,0,343864,365397,1,0,0,0,1
150,27310,27310,0,354986,382296,1,0,0,0,1
464,54238,54238,0,345046,399284,1,0,0,0,1
270,20953,20953,0,318241,339194,1,0,0,0,1
71,22159,16904,0,364986,387146,1,0,0,0,1
124,23944,23944,0,347909,371853,1,0,0,0,1
421,40558,40558,0,276402,316960,1,0,0,0,1
140,24853,24853,0,343997,368849,1,0,0,0,1
271,1836257,1836257,0,70962,1907219,1,0,0,0,1
444,1823351,1823351,0,195198,2018549,1,0,0,0,1
538,1880881,1880881,0,117483,1998365,1,0,0,0,1
425,1874730,1874730,0,132204,2006933,1,0,0,0,1
527,1849699,1849699,0,161518,2011217,1,0,0,0,1
541,1877399,1877399,0,122201,1999600,1,0,0,0,1
384,1815189,1815189,0,206143,2021332,1,0,0,0,1
296,1836571,1836571,0,79577,1916148,1,0,0,0,1
468,2076538,2076538,0,0,2076538,1,0,0,0,1
412,2069649,2069649,0,0,2069649,1,0,0,0,1
405,2069738,2069738,0,0,2069738,1,0,0,0,1
410,2067895,2067895,0,0,2067895,1,0,0,0,1
354,2048606,2048606,0,0,2048606,1,0,0,0,1
452,2105744,2105744,0,0,2105744,1,0,0,0,1
446,2100763,2100763,0,0,2100763,1,0,0,0,1
458,2054548,2054548,0,4634,2059182,1,0,0,0,1
